book_id,source,target,relation_type
147,1,13,vijand
147,3,11,vijand
147,5,13,vijand
147,11,1,vijand
147,11,3,vijand
147,13,1,vijand
147,13,5,vijand
148,3,1,broer
148,1,2,collega
148,1,5,collega
148,1,6,collega
148,1,12,collega
148,1,13,collega
148,2,1,collega
148,2,4,collega
148,2,5,collega
148,2,6,collega
148,2,8,collega
148,2,9,collega
148,2,11,collega
148,2,14,collega
148,2,15,collega
148,2,17,collega
148,2,20,collega
148,2,21,collega
148,4,2,collega
148,4,5,collega
148,4,6,collega
148,4,21,collega
148,5,1,collega
148,5,2,collega
148,5,4,collega
148,5,6,collega
148,5,11,collega
148,6,1,collega
148,6,2,collega
148,6,4,collega
148,6,5,collega
148,6,14,collega
148,8,2,collega
148,9,2,collega
148,11,2,collega
148,11,5,collega
148,12,1,collega
148,13,1,collega
148,14,2,collega
148,14,6,collega
148,15,2,collega
148,17,2,collega
148,20,2,collega
148,21,2,collega
148,21,4,collega
148,1,4,collega_geliefde
148,1,18,collega_geliefde
148,18,1,collega_geliefde
148,4,1,collega_geliefde_vijand
148,1,20,collega_vriend
148,20,1,collega_vriend
148,4,16,geliefde
148,16,4,geliefde
148,3,7,geliefde_vijand
148,7,3,geliefde_vijand
148,1,7,vijand
148,7,1,vijand
148,8,11,vijand
148,11,8,vijand
148,14,11,vijand
148,1,8,vriend
148,1,9,vriend
148,1,11,vriend
148,1,14,vriend
148,1,15,vriend
148,1,21,vriend
148,3,14,vriend
148,8,1,vriend
148,8,9,vriend
148,8,14,vriend
148,8,15,vriend
148,8,19,vriend
148,8,20,vriend
148,8,21,vriend
148,9,1,vriend
148,9,8,vriend
148,9,11,vriend
148,9,14,vriend
148,9,15,vriend
148,9,19,vriend
148,9,20,vriend
148,9,21,vriend
148,10,11,vriend
148,11,1,vriend
148,11,9,vriend
148,11,10,vriend
148,11,14,vriend
148,11,15,vriend
148,11,19,vriend
148,11,20,vriend
148,14,1,vriend
148,14,3,vriend
148,14,8,vriend
148,14,9,vriend
148,14,14,vriend
148,14,15,vriend
148,14,19,vriend
148,14,20,vriend
148,14,21,vriend
148,15,1,vriend
148,15,8,vriend
148,15,9,vriend
148,15,11,vriend
148,15,14,vriend
148,15,15,vriend
148,15,19,vriend
148,15,20,vriend
148,15,21,vriend
148,19,8,vriend
148,19,9,vriend
148,19,11,vriend
148,19,14,vriend
148,19,15,vriend
148,19,20,vriend
148,19,21,vriend
148,20,8,vriend
148,20,9,vriend
148,20,11,vriend
148,20,14,vriend
148,20,15,vriend
148,20,19,vriend
148,20,20,vriend
148,20,21,vriend
148,21,1,vriend
148,21,8,vriend
148,21,9,vriend
148,21,14,vriend
148,21,15,vriend
148,21,19,vriend
148,21,20,vriend
148,1,10,vriend_collega
148,10,1,vriend_collega
148,10,18,vriend_collega
148,10,19,vriend_collega
148,11,21,vriend_collega
148,18,10,vriend_collega
148,18,19,vriend_collega
148,19,1,collega_vijand
148,19,10,vriend_collega
148,19,18,vriend_collega
148,21,11,vriend_collega
148,1,19,collega_vijand
148,1,16,vijand
148,1,17,vriend_collega
148,8,17,collega
148,9,17,collega
148,11,17,collega
148,15,17,collega
148,16,1,vijand
148,17,1,vriend_collega
148,17,8,collega
148,17,9,collega
148,17,11,collega
148,17,15,collega
148,17,19,collega
148,17,20,collega
148,17,21,collega
148,19,17,collega
148,20,17,collega
148,21,17,collega
148,1,3,zus
149,3,1,dochter_vijand
149,4,1,dochter
149,1,2,geliefde
149,1,6,geliefde
149,2,1,geliefde
149,3,4,geliefde
149,3,7,geliefde
149,4,3,geliefde
149,6,1,geliefde
149,7,3,geliefde
149,8,9,geliefde
149,9,8,geliefde
149,1,7,geliefde_stiefvader_vijand
149,7,1,geliefde_stiefvader_vijand
149,1,3,moeder_vijand
149,1,4,vader
149,1,5,vijand_vriend
149,5,1,vijand_vriend
149,1,9,vriend
149,3,8,vriend
149,3,9,vriend
149,4,8,vriend
149,4,9,vriend
149,6,8,vriend
149,6,9,vriend
149,8,3,vriend
149,8,4,vriend
149,8,6,vriend
149,9,1,vriend
149,9,3,vriend
149,9,4,vriend
149,9,6,vriend
149,10,11,vriend
149,11,10,vriend
149,1,8,vriend_geliefde
149,8,1,vriend_geliefde
149,1,10,vriend_vijand
149,1,11,vriend_vijand
149,10,1,vriend_vijand
149,11,1,vriend_vijand
150,3,5,achterneef
150,5,3,achterneef
150,1,14,broer
150,6,2,broer
150,1,11,collega
150,2,7,collega
150,2,11,collega
150,6,7,collega
150,7,2,collega
150,7,6,collega
150,11,1,collega
150,11,2,collega
150,1,3,collega_geliefde
150,3,1,collega_geliefde
150,3,15,collega_vriend
150,15,3,collega_vriend
150,1,2,geliefde
150,1,5,geliefde
150,2,1,geliefde
150,2,13,geliefde
150,5,1,geliefde
150,6,10,geliefde
150,10,6,geliefde
150,13,2,geliefde
150,2,12,knecht
150,12,2,knecht
150,4,1,moeder
150,6,4,neef
150,8,4,neef
150,2,10,schoonbroer
150,8,2,schoonbroer
150,10,2,schoonbroer
150,2,8,schoonzus
150,1,6,schoonzus_vijand_vriend
150,6,1,schoonzus_vijand_vriend
150,4,2,stiefvader
150,2,4,stiefzoon
150,4,6,tante
150,4,8,tante
150,4,5,vader
150,3,4,verre_familie_ongedefinieerd
150,4,3,verre_familie_ongedefinieerd
150,1,4,zoon
150,5,4,zoon
150,1,8,zus
150,2,6,zus
150,8,1,zus
150,14,1,zus
151,2,13,broer
151,11,2,broer
151,13,2,broer
151,14,16,broer
151,2,5,broer_vijand
151,5,2,broer_vijand
151,1,8,collega
151,1,12,collega
151,2,8,collega
151,3,12,collega
151,3,15,collega
151,8,1,collega
151,8,2,collega
151,12,1,collega
151,12,3,collega
151,12,15,collega
151,15,3,collega
151,15,12,collega
151,1,17,dochter
151,3,1,dochter
151,6,1,dochter
151,9,11,dochter
151,11,14,dochter
151,13,14,dochter
151,1,4,geliefde
151,3,6,geliefde
151,4,1,geliefde
151,6,3,geliefde
151,9,10,geliefde
151,10,9,geliefde
151,11,13,geliefde
151,13,11,geliefde
151,1,5,geliefde_schoonbroer
151,5,1,geliefde_schoonzus
151,1,2,geliefde_vijand
151,2,1,geliefde_vijand
151,1,7,grootmoeder
151,7,1,kleindochter
151,1,3,moeder
151,5,10,moeder
151,6,7,moeder
151,14,11,moeder
151,16,11,moeder
151,17,1,moeder
151,1,13,schoonbroer
151,7,3,schoondochter
151,9,1,schoondochter
151,10,1,schoondochter
151,1,10,schoonmoeder
151,2,3,schoonmoeder
151,3,7,schoonmoeder
151,1,6,schoonvader
151,1,9,schoonvader
151,2,6,schoonvader
151,3,2,schoonzoon
151,6,2,schoonzoon
151,1,11,schoonzus
151,11,1,schoonzus
151,13,1,schoonzus
151,4,17,stiefdochter
151,10,11,stiefdochter
151,11,10,stiefmoeder
151,2,10,stiefmoeder_vijand
151,17,4,stiefvader
151,10,2,stiefzoon_vijand
151,5,9,vader
151,11,9,vader
151,14,13,vader
151,16,13,vader
151,2,9,vader_vijand
151,9,2,vijand_zoon
151,7,6,zoon
151,9,5,zoon
151,10,5,zoon
151,11,16,zoon
151,13,16,zoon
151,2,11,zus
151,5,11,zus
151,16,14,zus
152,1,5,collega
152,2,3,collega
152,2,5,collega
152,3,2,collega
152,3,5,collega
152,4,5,collega
152,5,1,collega
152,5,2,collega
152,5,3,collega
152,5,4,collega
152,1,3,collega_vriend
152,3,1,collega_vriend
152,1,4,geliefde
152,4,1,geliefde
152,1,2,vriend
152,2,1,vriend
152,3,4,vriend
152,4,3,vriend
153,4,5,broer
153,5,4,broer
153,4,3,dochter
153,2,1,dochter_vijand
153,2,3,dochter_vijand
153,4,1,dochter_vijand
153,1,6,geliefde
153,2,4,geliefde
153,4,2,geliefde
153,6,1,geliefde
153,1,2,moeder_vijand
153,3,2,moeder_vijand
153,5,1,nicht
153,5,3,nicht
153,1,5,oom
153,3,5,oom
153,2,5,schoonbroer
153,5,2,schoonzus
153,3,4,vader
153,1,4,vader_vijand
153,1,3,zus
153,3,1,zus
154,1,3,collega
154,1,7,collega
154,1,9,collega
154,1,10,collega
154,3,1,collega
154,7,1,collega
154,9,1,collega
154,10,1,collega
154,1,2,geliefde
154,1,6,geliefde
154,1,8,geliefde
154,2,1,geliefde
154,2,4,geliefde
154,4,2,geliefde
154,6,1,geliefde
154,8,1,geliefde
154,2,6,vijand
154,6,2,vijand
154,1,5,vriend
154,5,1,vriend
154,9,10,vriend
154,10,9,vriend
155,2,14,broer
155,14,2,broer
155,1,7,collega
155,2,7,collega
155,7,1,collega
155,7,2,collega
155,5,6,collega_vriend
155,6,5,collega_vriend
155,1,2,geliefde
155,1,3,geliefde
155,1,5,geliefde
155,1,6,geliefde
155,1,13,geliefde
155,1,15,geliefde
155,2,1,geliefde
155,3,1,geliefde
155,5,1,geliefde
155,6,1,geliefde
155,8,9,geliefde
155,9,8,geliefde
155,13,1,geliefde
155,15,1,geliefde
155,4,1,grootmoeder
155,1,4,kleindochter
155,12,1,nicht
155,4,3,stiefgrootvader
155,3,4,stiefkleindochter
155,1,12,tante
155,1,8,vriend
155,1,9,vriend
155,1,10,vriend
155,2,8,vriend
155,2,9,vriend
155,2,12,vriend
155,8,1,vriend
155,8,2,vriend
155,9,1,vriend
155,9,2,vriend
155,10,1,vriend
155,12,2,vriend
155,2,11,vriend_collega
155,6,13,vriend_collega
155,6,14,vriend_collega
155,11,2,vriend_collega
155,13,6,vriend_collega
155,13,14,vriend_collega
155,14,6,vriend_collega
155,14,13,vriend_collega
156,7,5,achternicht
156,1,6,collega
156,1,10,collega
156,1,12,collega
156,1,16,collega
156,1,18,collega
156,2,10,collega
156,2,13,collega
156,2,18,collega
156,3,9,collega
156,4,12,collega
156,4,13,collega
156,5,12,collega
156,6,1,collega
156,7,18,collega
156,8,18,collega
156,10,1,collega
156,10,2,collega
156,10,11,collega
156,10,12,collega
156,10,14,collega
156,10,16,collega
156,11,10,collega
156,11,18,collega
156,12,1,collega
156,12,4,collega
156,12,5,collega
156,12,10,collega
156,12,13,collega
156,13,2,collega
156,13,4,collega
156,13,9,collega
156,13,12,collega
156,14,16,collega
156,15,1,collega_vriend
156,15,10,collega
156,15,16,collega
156,16,1,collega
156,16,10,collega
156,16,15,collega
156,18,1,collega
156,18,2,collega
156,18,7,collega
156,18,8,collega
156,18,11,collega
156,1,3,collega_geliefde
156,1,4,collega_geliefde
156,3,1,collega_geliefde
156,4,1,collega_geliefde
156,1,14,collega_vijand
156,1,19,collega_vijand
156,1,20,collega_vijand
156,1,21,collega_vijand
156,1,22,collega_vijand
156,2,6,collega_vijand
156,2,19,collega_vijand
156,2,22,collega_vijand
156,6,2,collega_vijand
156,6,17,collega_vijand
156,6,19,collega_vijand
156,10,14,collega_vijand
156,14,1,collega_vijand
156,14,10,collega_vijand
156,14,15,collega_vijand
156,15,14,collega_vijand
156,16,14,collega_vijand
156,17,6,collega_vijand
156,17,20,collega_vijand
156,19,1,collega_vijand
156,19,2,collega_vijand
156,19,6,collega_vijand
156,20,1,collega_vijand
156,20,17,collega_vijand
156,21,1,collega_vijand
156,22,1,collega_vijand
156,22,2,collega_vijand
156,1,2,collega_vriend
156,1,11,collega_vriend
156,1,15,collega_vriend
156,1,17,collega_vriend
156,2,1,collega_vriend
156,4,21,collega_vriend
156,9,3,collega_vriend
156,9,13,collega_vriend
156,11,1,collega_vriend
156,17,1,collega_vriend
156,21,4,collega_vriend
156,4,9,collega_vriend_nicht
156,9,4,collega_vriend_tante
156,1,5,dochter
156,2,9,dochter
156,8,9,dochter
156,4,5,dochter 
156,2,8,geliefde
156,8,2,geliefde
156,5,4,moeder
156,9,8,moeder
156,7,1,neef
156,5,9,nicht
156,9,5,nicht
156,5,7,oudtante
156,4,2,schoonbroer
156,7,4,schoonnicht
156,4,7,schoontante
156,2,4,schoonzus
156,1,7,tante
156,5,1,vader
156,9,2,vader
156,1,8,vriend
156,1,9,vriend
156,8,1,vriend
156,9,1,vriend
156,4,8,zus
156,8,4,zus
157,1,8,collega
157,1,9,collega
157,1,16,collega
157,8,1,collega
157,9,1,collega
157,13,1,collega_vijand
157,16,1,collega
157,1,6,collega_geliefde
157,6,1,collega_geliefde
157,1,7,collega_stiefvader
157,7,1,collega_stiefzoon
157,1,12,collega_vijand
157,1,13,collega_vijand
157,12,1,collega_vijand
157,1,4,collega_vriend
157,4,1,collega_vriend
157,1,2,geliefde
157,2,1,geliefde
157,7,11,geliefde
157,11,7,geliefde
157,10,6,grootmoeder
157,6,10,kleindochter
157,1,11,moeder
157,1,5,neef
157,5,1,neef
157,11,5,neef
157,5,11,tante
157,1,14,vijand
157,1,3,vriend
157,1,10,vriend
157,1,17,vriend
157,2,3,vriend
157,3,1,vriend
157,3,2,vriend
157,10,1,vriend
157,14,1,vijand
157,17,1,vriend
157,15,1,collega
157,1,15,collega
157,11,1,zoon
158,1,2,collega
158,1,3,collega
158,1,6,collega
158,2,1,collega
158,2,6,collega
158,3,1,collega
158,3,6,collega
158,4,5,collega
158,5,4,collega
158,5,7,collega
158,6,1,collega
158,6,2,collega
158,6,3,collega
158,7,5,collega
158,2,5,dochter_vijand
158,3,5,dochter_vijand
158,1,5,geliefde
158,1,9,geliefde
158,2,3,geliefde
158,3,2,geliefde
158,5,1,geliefde
158,9,1,geliefde
158,11,5,geliefde
158,5,11,geliefde_vijand
158,5,3,moeder_vijand
158,7,1,neef
158,1,7,oom
158,5,2,vader_vijand
158,1,11,vijand
158,2,12,vijand
158,11,1,vijand
158,1,12,vriend
158,6,9,vriend
158,7,10,vriend
158,9,6,vriend
158,10,1,vijand
158,10,7,vriend
158,12,1,vriend
158,1,10,vijand
158,12,2,vijand
159,1,7,collega
159,1,12,collega
159,7,1,collega
159,12,1,collega
159,1,4,collega_vriend
159,1,13,collega_vriend
159,4,1,collega_vriend
159,13,1,collega_vriend
159,5,2,dochter
159,1,2,geliefde_vijand
159,2,1,geliefde_vijand
159,3,5,grootmoeder
159,5,3,kleinzoon
159,2,5,moeder
159,3,2,moeder
159,1,5,schoonmoeder
159,5,1,schoonzoon
159,3,1,vader
159,1,6,vriend
159,1,8,vriend
159,1,9,vriend
159,1,10,vriend
159,1,11,vriend
159,2,4,vriend
159,4,2,vriend
159,6,1,vriend
159,8,1,vriend
159,9,1,vriend
159,9,10,vriend
159,9,11,vriend
159,10,1,vriend
159,10,9,vriend
159,10,11,vriend
159,11,1,vriend
159,11,9,vriend
159,11,10,vriend
159,1,3,zoon
159,2,3,zoon
160,1,6,collega
160,1,12,collega
160,1,13,collega
160,4,8,collega
160,6,1,collega
160,6,12,collega
160,6,13,collega
160,8,4,collega
160,12,1,collega
160,12,6,collega
160,12,13,collega
160,13,1,collega
160,13,6,collega
160,13,12,collega
160,1,4,collega_vijand
160,1,8,collega_vijand
160,4,1,collega_vijand
160,4,6,collega_vijand
160,6,4,collega_vijand
160,6,8,collega_vijand
160,8,1,collega_vijand
160,8,6,collega_vijand
160,1,5,dochter
160,3,5,dochter
160,1,2,geliefde
160,1,3,geliefde
160,2,1,geliefde
160,2,11,geliefde
160,2,15,geliefde
160,3,1,geliefde
160,11,2,geliefde
160,15,2,geliefde
160,5,3,moeder
160,5,1,vader
160,1,7,vriend
160,1,9,vriend
160,1,10,vriend
160,1,14,vriend
160,1,15,vriend
160,7,1,vriend
160,9,1,vriend
160,9,10,vriend
160,9,15,vriend
160,10,1,vriend
160,10,9,vriend
160,14,1,vriend
160,15,1,vriend
160,15,9,vriend
161,1,3,vijand_vriend
161,1,6,vijand_vriend
161,2,3,vijand_vriend
161,3,1,vijand_vriend
161,3,2,vijand_vriend
161,3,4,vijand_vriend
161,3,5,vijand_vriend
161,3,6,vijand_vriend
161,4,3,vijand_vriend
161,5,3,vijand_vriend
161,6,1,vijand_vriend
161,6,3,vijand_vriend
161,1,2,vriend
161,1,4,vriend
161,1,5,vriend
161,1,7,vriend
161,2,1,vriend
161,2,4,vriend
161,2,5,vriend
161,2,6,vriend
161,2,7,vriend
161,3,7,vriend
161,4,1,vriend
161,4,2,vriend
161,4,5,vriend
161,4,6,vriend
161,4,7,vriend
161,5,1,vriend
161,5,2,vriend
161,5,4,vriend
161,5,6,vriend
161,5,7,vriend
161,6,2,vriend
161,6,4,vriend
161,6,5,vriend
161,6,7,vriend
161,7,1,vriend
161,7,2,vriend
161,7,3,vriend
161,7,4,vriend
161,7,5,vriend
161,7,6,vriend
162,15,1,broer
162,1,2,collega
162,1,7,collega
162,1,8,collega
162,1,9,collega
162,1,11,collega
162,1,12,collega
162,1,18,collega
162,1,19,collega
162,2,1,collega
162,2,10,collega
162,3,4,collega
162,4,3,collega
162,5,14,collega
162,7,1,collega
162,7,8,collega
162,7,10,collega
162,8,3,collega
162,8,2,collega
162,8,9,collega
162,8,1,collega
162,8,7,collega
162,9,1,collega
162,9,3,collega
162,10,2,collega
162,10,3,collega
162,10,9,collega
162,10,8,collega
162,11,1,collega
162,11,12,collega
162,12,1,collega
162,12,11,collega
162,14,5,collega
162,18,1,collega
162,19,1,collega
162,1,3,collega
162,1,4,collega
162,1,5,collega
162,1,6,collega
162,1,10,collega
162,1,11,collega
162,1,6,collega_geliefde
162,6,1,collega_geliefde
162,7,2,collega_geliefde
162,3,1,collega_pleegvader
162,1,3,collega_pleegzoon
162,2,4,collega_vijand
162,4,2,collega_vijand
162,4,7,collega_vijand
162,4,8,collega_vijand
162,4,9,collega_vijand
162,7,4,collega_vijand
162,8,4,collega_vijand
162,9,4,collega_vijand
162,16,1,collega_vijand
162,1,2,collega_vijand
162,1,8,collega_vijand
162,1,9,collega_vijand
162,1,7,dochter
162,2,9,geliefde_vijand
162,9,2,geliefde_vijand
162,4,10,vijand
162,7,9,vijand
162,10,4,vijand
162,1,16,vijand_collega
162,9,7,vijand_collega
162,1,5,vriend
162,5,1,vriend
162,1,15,zus
163,1,12,collega
163,1,13,collega
163,1,14,collega
163,1,15,collega
163,1,16,collega
163,1,17,collega
163,1,19,collega
163,1,20,collega
163,1,21,collega
163,1,22,collega
163,1,23,collega
163,2,3,collega
163,2,4,collega
163,2,5,collega
163,2,6,collega
163,2,8,collega
163,2,9,collega
163,2,10,collega
163,2,11,collega
163,2,12,collega
163,2,13,collega
163,2,14,collega
163,2,15,collega
163,2,16,collega
163,2,17,collega
163,2,18,collega
163,2,19,collega
163,2,20,collega
163,2,21,collega
163,2,22,collega
163,2,23,collega
163,3,1,collega
163,3,2,collega
163,3,4,collega
163,3,5,collega
163,3,6,collega
163,3,9,collega
163,3,11,collega
163,3,12,collega
163,3,13,collega
163,3,14,collega
163,3,15,collega
163,3,16,collega
163,3,18,collega
163,3,19,collega
163,3,20,collega
163,3,21,collega
163,3,22,collega
163,3,23,collega
163,4,1,collega
163,4,2,collega
163,4,3,collega
163,4,5,collega
163,4,8,collega
163,4,9,collega
163,4,10,collega
163,4,11,collega
163,4,13,collega
163,4,14,collega
163,4,15,collega
163,4,16,collega
163,4,17,collega
163,4,18,collega
163,4,19,collega
163,4,20,collega
163,4,21,collega
163,4,22,collega
163,4,23,collega
163,5,1,collega
163,5,2,collega
163,5,3,collega
163,5,4,collega
163,5,6,collega
163,5,8,collega
163,5,9,collega
163,5,10,collega
163,5,11,collega
163,5,12,collega
163,5,13,collega
163,5,14,collega
163,5,15,collega
163,5,16,collega
163,5,17,collega
163,5,18,collega
163,5,19,collega
163,5,20,collega
163,5,21,collega
163,5,22,collega
163,5,23,collega
163,6,1,collega
163,6,2,collega
163,6,3,collega
163,6,5,collega
163,6,8,collega
163,6,9,collega
163,6,11,collega
163,6,13,collega
163,6,14,collega
163,6,15,collega
163,6,17,collega
163,6,18,collega
163,6,19,collega
163,6,20,collega
163,6,21,collega
163,6,22,collega
163,8,2,collega
163,8,3,collega
163,8,4,collega
163,8,5,collega
163,8,6,collega
163,8,10,collega
163,8,11,collega
163,8,12,collega
163,8,13,collega
163,8,14,collega
163,8,15,collega
163,8,16,collega
163,8,17,collega
163,8,18,collega
163,8,19,collega
163,8,20,collega
163,8,21,collega
163,8,22,collega
163,8,23,collega
163,9,2,collega
163,9,3,collega
163,9,4,collega
163,9,5,collega
163,9,6,collega
163,9,10,collega
163,9,11,collega
163,9,12,collega
163,9,13,collega
163,9,14,collega
163,9,15,collega
163,9,16,collega
163,9,17,collega
163,9,18,collega
163,9,19,collega
163,9,20,collega
163,9,21,collega
163,9,22,collega
163,9,23,collega
163,10,1,collega
163,10,2,collega
163,10,4,collega
163,10,5,collega
163,10,8,collega
163,10,9,collega
163,10,11,collega
163,10,12,collega
163,10,13,collega
163,10,14,collega
163,10,17,collega
163,10,18,collega
163,10,19,collega
163,10,20,collega
163,10,21,collega
163,10,22,collega
163,10,23,collega
163,11,1,collega
163,11,2,collega
163,11,3,collega
163,11,4,collega
163,11,5,collega
163,11,6,collega
163,11,8,collega
163,11,9,collega
163,11,10,collega
163,11,12,collega
163,11,13,collega
163,11,14,collega
163,11,15,collega
163,11,16,collega
163,11,18,collega
163,11,19,collega
163,11,20,collega
163,11,21,collega
163,11,23,collega
163,12,1,collega
163,12,2,collega
163,12,3,collega
163,12,5,collega
163,12,8,collega
163,12,9,collega
163,12,10,collega
163,12,11,collega
163,12,13,collega
163,12,14,collega
163,12,15,collega
163,12,16,collega
163,12,17,collega
163,12,18,collega
163,12,19,collega
163,12,20,collega
163,12,21,collega
163,12,22,collega
163,12,23,collega
163,13,1,collega
163,13,2,collega
163,13,3,collega
163,13,4,collega
163,13,5,collega
163,13,6,collega
163,13,8,collega
163,13,9,collega
163,13,10,collega
163,13,11,collega
163,13,12,collega
163,13,14,collega
163,13,15,collega
163,13,16,collega
163,13,17,collega
163,13,18,collega
163,13,20,collega
163,13,21,collega
163,13,22,collega
163,13,23,collega
163,14,1,collega
163,14,2,collega
163,14,3,collega
163,14,4,collega
163,14,5,collega
163,14,6,collega
163,14,8,collega
163,14,9,collega
163,14,10,collega
163,14,11,collega
163,14,12,collega
163,14,13,collega
163,14,15,collega
163,14,16,collega
163,14,17,collega
163,14,18,collega
163,14,19,collega
163,14,20,collega
163,14,22,collega
163,14,23,collega
163,15,1,collega
163,15,2,collega
163,15,3,collega
163,15,4,collega
163,15,5,collega
163,15,6,collega
163,15,8,collega
163,15,9,collega
163,15,11,collega
163,15,12,collega
163,15,13,collega
163,15,14,collega
163,15,16,collega
163,15,17,collega
163,15,18,collega
163,15,19,collega
163,15,20,collega
163,15,21,collega
163,15,22,collega
163,15,23,collega
163,16,1,collega
163,16,2,collega
163,16,3,collega
163,16,4,collega
163,16,5,collega
163,16,6,collega_vijand
163,16,8,collega
163,16,9,collega
163,16,11,collega
163,16,12,collega
163,16,13,collega
163,16,14,collega
163,16,15,collega
163,16,17,collega
163,16,18,collega
163,16,19,collega
163,16,20,collega
163,16,21,collega
163,16,22,collega
163,16,23,collega
163,17,1,collega
163,17,2,collega
163,17,3,collega
163,17,4,collega
163,17,5,collega
163,17,6,collega
163,17,8,collega
163,17,9,collega
163,17,10,collega
163,17,12,collega
163,17,13,collega
163,17,14,collega
163,17,15,collega
163,17,16,collega
163,17,18,collega
163,17,19,collega
163,17,20,collega
163,17,21,collega
163,17,22,collega
163,17,23,collega
163,18,2,collega
163,18,3,collega
163,18,4,collega
163,18,5,collega
163,18,6,collega
163,18,8,collega
163,18,9,collega
163,18,10,collega
163,18,11,collega
163,18,12,collega
163,18,13,collega
163,18,14,collega
163,18,15,collega
163,18,16,collega
163,18,17,collega
163,18,19,collega
163,18,20,collega
163,18,21,collega
163,18,22,collega
163,18,23,collega
163,19,1,collega
163,19,2,collega
163,19,3,collega
163,19,4,collega
163,19,5,collega
163,19,6,collega
163,19,8,collega
163,19,9,collega
163,19,10,collega
163,19,11,collega
163,19,12,collega
163,19,14,collega
163,19,15,collega
163,19,16,collega
163,19,17,collega
163,19,18,collega
163,19,20,collega
163,19,21,collega
163,19,22,collega
163,19,23,collega
163,20,1,collega
163,20,2,collega
163,20,3,collega
163,20,4,collega
163,20,5,collega
163,20,6,collega
163,20,8,collega
163,20,9,collega
163,20,10,collega
163,20,11,collega
163,20,12,collega
163,20,13,collega
163,20,14,collega
163,20,15,collega
163,20,16,collega
163,20,17,collega
163,20,18,collega
163,20,19,collega
163,20,21,collega
163,20,22,collega
163,20,23,collega
163,21,1,collega
163,21,2,collega
163,21,3,collega
163,21,4,collega
163,21,5,collega
163,21,6,collega
163,21,8,collega
163,21,9,collega
163,21,10,collega
163,21,11,collega
163,21,12,collega
163,21,13,collega
163,21,14,collega_vijand
163,21,15,collega
163,21,16,collega
163,21,17,collega
163,21,18,collega
163,21,19,collega
163,21,20,collega
163,21,22,collega
163,21,23,collega
163,22,1,collega
163,22,2,collega
163,22,3,collega
163,22,4,collega
163,22,5,collega
163,22,6,collega
163,22,8,collega
163,22,9,collega
163,22,10,collega
163,22,12,collega
163,22,13,collega
163,22,14,collega
163,22,15,collega
163,22,16,collega
163,22,17,collega
163,22,18,collega
163,22,19,collega
163,22,20,collega
163,22,21,collega
163,23,1,collega
163,23,2,collega
163,23,3,collega
163,23,4,collega
163,23,5,collega
163,23,6,collega
163,23,8,collega
163,23,9,collega
163,23,10,collega
163,23,11,collega
163,23,12,collega
163,23,13,collega
163,23,14,collega
163,23,15,collega
163,23,16,collega
163,23,17,collega
163,23,18,collega
163,23,19,collega
163,23,20,collega
163,23,21,collega
163,1,24,collega_geliefde
163,6,24,collega_geliefde
163,10,15,collega_geliefde
163,10,16,collega_geliefde
163,11,17,collega_geliefde
163,15,10,collega_geliefde
163,16,10,collega_geliefde
163,17,11,collega_geliefde
163,24,1,collega_geliefde
163,24,6,collega_geliefde
163,1,18,collega_vijand
163,2,1,collega_vijand
163,3,8,collega_vijand
163,3,10,collega_vijand
163,6,10,collega_vijand
163,6,16,collega_vijand
163,6,23,collega_vijand
163,8,1,collega_vijand
163,9,1,collega_vijand
163,10,3,collega_vijand
163,10,6,collega_vijand
163,11,22,collega_vijand
163,14,21,collega_vijand
163,18,1,collega_vijand
163,22,11,collega_vijand
163,22,23,collega_vijand
163,23,22,collega_vijand
163,4,6,collega_vriend
163,4,12,collega_vriend
163,6,4,collega_vriend
163,6,12,collega_vriend
163,8,9,collega_vriend
163,9,8,collega_vriend
163,12,4,collega_vriend
163,12,6,collega_vriend
163,13,19,collega_vriend
163,19,13,collega_vriend
163,7,1,vader
163,7,8,vijand
163,7,9,vijand
163,8,7,vijand
163,9,7,vijand
163,7,17,vriend
163,13,24,vriend
163,15,24,vriend
163,17,7,vriend
163,24,13,vriend
163,24,15,vriend
164,3,6,broer
164,6,3,broer
164,16,11,broer
164,2,11,collega
164,3,5,collega
164,3,9,collega
164,3,19,collega
164,5,3,collega
164,5,6,collega
164,5,20,collega
164,6,5,collega
164,6,13,collega
164,6,14,collega
164,6,20,collega
164,8,21,collega
164,9,3,collega
164,11,2,collega
164,13,6,collega
164,14,6,collega
164,15,21,collega
164,19,3,collega
164,20,5,collega
164,20,6,collega
164,21,15,collega
164,2,5,collega_vijand
164,5,2,collega_vijand
164,3,12,collega_vriend
164,12,3,collega_vriend
164,3,4,geliefde
164,4,3,geliefde
164,4,5,geliefde
164,4,11,geliefde
164,5,4,geliefde
164,6,10,geliefde
164,10,6,geliefde
164,11,4,geliefde
164,1,4,moeder
164,1,3,vader
164,8,12,vader
164,1,8,vijand
164,1,15,vijand
164,1,21,vijand
164,2,7,vijand
164,3,8,vijand
164,3,15,vijand
164,3,21,vijand
164,4,8,vijand
164,4,15,vijand
164,4,21,vijand
164,6,8,vijand
164,6,15,vijand
164,6,21,vijand
164,7,2,vijand
164,7,18,vijand
164,8,1,vijand
164,8,3,vijand
164,8,4,vijand
164,8,6,vijand
164,8,10,vijand
164,8,14,vijand
164,8,18,vijand
164,10,8,vijand
164,10,15,vijand
164,10,21,vijand
